Distance Packets_Sent Packets_Received
10.4376694429 285.0 16
3.29231425596 331.0 174
1.2446 293.0 226
9.42969654867 191.0 8
4.25030883113 337.0 232
1.60663784345 292.0 225
8.42365256881 309.0 31
5.23024178791 331.0 27
2.3828665846 292.0 218
7.42032210891 314.0 205
17.5194647236 336.0 198
14.4807848199 291.0 149
5.23024178791 211.0 53
16.5061895603 336.0 243
13.4688275139 293.0 187
4.25030883113 313.0 196
15.4932712943 321.0 16
12.4575283343 292.0 182
3.29231425596 313.0 215
14.4807848199 31.0 4
11.4470617103 288.0 125
2.3828665846 314.0 210
13.4688275139 297.0 91
10.4376694429 293.0 202
1.60663784345 302.0 174
9.42969654867 267.0 47
1.2446 314.0 200
13.4688275139 333.0 14
10.4376694429 241.0 45
1.60663784345 314.0 233
11.4470617103 285.0 79
2.3828665846 313.0 206
12.4575283343 291.0 26
3.29231425596 308.0 216
13.4688275139 271.0 1
4.25030883113 314.0 159
