Distance Packets_Sent Packets_Received
7.22008124331 25.0 5
11.642873489 34.0 22
7.07242920078 31.0 27
8.49321461168 29.0 26
12.4575283343 31.0 24
6.74521856725 29.0 20
6.22175579399 30.0 22
10.6520526041 33.0 15
6.13029934016 31.0 24
7.52667618807 20.0 1
11.4470617103 31.0 9
5.74972075148 31.0 30
5.23024178791 31.0 18
9.66646048355 33.0 23
5.21597519166 32.0 31
6.57506855021 30.0 29
10.4376694429 28.0 6
4.76288945074 32.0 27
4.25030883113 31.0 27
8.68787683384 34.0 25
4.34703765799 32.0 29
5.6459463724 29.0 28
9.42969654867 30.0 27
3.791497741 31.0 29
3.29231425596 31.0 16
7.71896764341 33.0 19
3.55690702718 32.0 30
4.75251580113 30.0 28
8.42365256881 10.0 1
2.85136920093 31.0 19
2.3828665846 31.0 28
8.68787683384 32.0 22
4.34703765799 31.0 30
3.91926197644 29.0 29
9.42969654867 4.0 2
3.791497741 31.0 25
1.60663784345 31.0 31
9.66646048355 34.0 23
5.21597519166 31.0 29
3.19363968537 29.0 28
10.4376694429 25.0 3
4.76288945074 29.0 17
1.2446 31.0 29
10.6520526041 11.0 2
6.13029934016 30.0 25
2.66506405927 29.0 27
11.4470617103 19.0 4
5.74972075148 30.0 15
1.60663784345 31.0 30
11.642873489 32.0 20
7.07242920078 31.0 29
2.4638 30.0 27
6.74521856725 30.0 8
2.3828665846 31.0 31
1.2446 31.0 29
3.29231425596 32.0 23
1.60663784345 30.0 26
2.3828665846 29.0 20
2.3828665846 30.0 12
1.60663784345 32.0 25
10.4376694429 25.0 1
3.29231425596 31.0 12
1.2446 32.0 24
9.42969654867 23.0 2
4.25030883113 28.0 20
1.60663784345 32.0 28
5.23024178791 28.0 12
2.3828665846 32.0 21
7.42032210891 25.0 9
17.5194647236 22.0 8
14.4807848199 24.0 8
5.23024178791 26.0 17
16.5061895603 28.0 24
13.4688275139 21.0 13
4.25030883113 28.0 24
15.4932712943 24.0 7
12.4575283343 32.0 14
3.29231425596 28.0 14
14.4807848199 20.0 4
11.4470617103 27.0 2
2.3828665846 30.0 30
10.4376694429 31.0 18
1.60663784345 29.0 29
1.2446 28.0 26
10.4376694429 27.0 5
1.60663784345 25.0 24
11.4470617103 23.0 3
2.3828665846 27.0 21
12.4575283343 21.0 1
3.29231425596 26.0 21
13.4688275139 27.0 4
4.25030883113 25.0 15
