Timestamp Beacon
48.76402 9
48.765662 4
48.766334 60
48.772322 59
48.781025 17
48.789342 15
48.791321 14
48.796116 31
48.798173 56
48.806316 52
48.819926 6
48.823709 40
48.825191 42
48.8289 10
48.829492 12
48.830098 57
48.83738 19
48.846878 58
48.84837 36
48.859473 8
48.866871 41
48.877022 59
48.890366 13
48.891846 15
48.895441 14
48.896789 31
48.897408 7
48.89884 33
48.905156 35
48.906933 56
48.912939 32
48.914068 52
48.914605 55
48.919394 34
48.923681 6
48.925254 42
48.930136 12
48.932411 10
48.933176 18
48.933811 40
48.937656 19
48.938401 57
48.951148 36
48.952921 58
48.959567 8
48.970675 9
48.974074 41
48.975645 4
48.976253 60
48.980777 59
48.993815 13
49.000484 15
49.002046 33
49.003132 14
49.006134 35
49.009222 56
49.016664 52
49.020466 55
49.025683 42
49.026275 6
49.036802 40
49.037693 18
49.055974 58
49.057496 36
49.062375 8
49.077292 60
49.078885 9
49.081399 41
49.087673 59
49.097814 13
49.101646 15
49.105527 7
49.108534 14
49.113276 35
49.116822 56
49.126429 6
49.13371 42
49.143944 40
49.146208 10
49.146904 19
49.147621 57
49.1586 58
49.162898 36
49.163751 8
49.180528 60
49.186008 41
49.19152 59
49.1987 13
49.19922 17
49.205066 15
49.210379 33
49.211838 31
49.217091 35
49.221187 56
49.225806 34
49.229848 6
49.230887 52
49.242439 42
49.246026 18
49.247169 12
49.252978 40
49.255542 19
49.265187 8
49.267298 58
49.268972 36
49.287883 60
49.291106 41
49.298081 59
49.302608 13
49.314805 33
49.316042 14
49.324355 35
49.349063 42
49.350254 12
49.353076 18
49.358092 57
49.359699 10
49.361951 40
49.370315 8
49.377945 36
49.390783 60
49.39953 41
49.407206 59
49.408853 15
49.411031 13
49.415051 33
49.423031 14
49.424658 31
49.433236 56
49.436594 6
49.437165 55
49.438991 34
49.44566 52
